Respondent_ID,Country,Age,Gender,Education_Level,Work_Experience_Years,Position_Level,Power_Distance,Individualism,Masculinity,Uncertainty_Avoidance,Long_Term_Orientation,Indulgence,Role_Assumption,Production_Emphasis,Initiation_of_Structure,Tolerance_of_Uncertainty,Integration,Consideration,Preferred_Leadership_Behavior,Leadership_Behavior_Encoded
3172,JPN,40,Female,Bachelor,7,Mid,71.59884294723057,60.05609878437513,82.27969673553278,60.33516923949988,14.083493815598905,85.55843954190156,3,5,1,4,2,2,Supportive,1
3173,USA,34,Male,Bachelor,13,Senior,90.84864793836032,68.64625019588819,73.94692903724498,27.85425760809364,25.92403374349018,54.126388242701815,3,5,5,3,3,2,Transactional,2
3174,USA,53,Other,Master,19,Mid,64.68733846845154,30.079301114005705,19.149001999338573,88.16967670545839,25.22992726043304,19.38381872788589,2,1,2,2,2,5,Laissez-Faire,0
3175,USA,30,Female,PhD,5,Junior,75.00820086637086,85.28509724215388,16.26327609106278,62.67905509701321,78.23886760885242,62.66008797459322,1,1,2,5,1,3,Laissez-Faire,0
3176,USA,53,Male,Master,26,Mid,72.79575932169932,39.92713040532487,49.85051640954734,67.55477773153747,52.13446582347822,50.53389300922474,2,1,1,3,1,2,Laissez-Faire,0
3177,IND,41,Male,Bachelor,2,Executive,64.0916954045544,65.95431907101016,71.22750045567335,29.715252518889805,25.26757900997859,40.81923354558905,4,3,1,1,1,1,Laissez-Faire,0
3178,NGA,46,Female,Bachelor,33,Senior,44.86065164665041,62.47289767993333,19.858871432900894,68.14580255250678,13.64271418217199,37.18052812450511,3,1,3,2,1,1,Laissez-Faire,0
3179,NGA,48,Male,Master,25,Mid,50.2235347928191,64.5629785800926,61.31499735488149,23.359068007608474,89.30163346646532,65.00765194840604,2,2,3,3,4,5,Supportive,1
3180,IND,41,Female,PhD,25,Junior,45.25630387923329,81.52664861574786,52.22843128818455,93.85670133125204,69.21290467211955,61.77616529946296,2,1,3,4,1,2,Laissez-Faire,0
3181,USA,45,Other,Bachelor,30,Mid,93.3998477185644,40.71378446554338,68.07915357874978,89.08299776020777,52.852499161938894,15.156595803891316,3,4,2,3,3,1,Supportive,1
3182,JPN,35,Female,High School,4,Senior,86.12949364083545,72.426373177686,44.83001809330143,35.54539389049797,96.54708675166476,81.622205383446,5,1,1,5,4,4,Transactional,2
3183,JPN,31,Male,High School,19,Mid,66.34778982809766,61.88737447574184,65.46372777760072,67.50405328453056,84.95909496508409,63.60912449775816,3,5,4,2,3,1,Supportive,1
3184,JPN,29,Male,Bachelor,27,Mid,92.97947767793605,25.32422316682481,22.76869371872511,68.21592964022906,17.812137573397546,53.58084664073437,5,5,2,5,5,2,Transactional,2
3185,BRA,45,Female,Bachelor,24,Junior,90.91269545183825,48.990827661738265,27.167541858530303,84.27459317615782,50.813059375291246,74.89175202765641,3,1,4,5,5,5,Transactional,2
3186,BRA,42,Female,PhD,25,Executive,94.2155519801468,78.65661012860211,82.26672510512034,80.55362902018436,48.6078651589115,15.366636672281764,1,5,3,4,2,1,Supportive,1
3187,JPN,59,Female,Bachelor,29,Junior,37.74190861244264,42.074317225141016,36.35000602379651,99.45945724614552,84.42864208630088,91.97161658267828,5,1,3,3,4,5,Transactional,2
3188,JPN,44,Male,Bachelor,31,Junior,77.40024302111158,53.75847183190132,88.84046518692406,48.067254170765366,14.90880714437952,27.05872046339892,5,1,1,5,1,4,Supportive,1
3189,NGA,39,Female,Bachelor,28,Senior,68.73795999388014,54.20469977075619,13.696367812007455,29.97059614541815,45.17862374567764,26.27573730611178,2,3,5,2,5,1,Supportive,1
3190,IND,29,Male,PhD,4,Executive,78.70645102676858,63.26069067641038,49.67006519623256,65.87773759613842,63.65405533378342,81.49025513261611,5,3,5,3,4,5,Transformational,3
3191,JPN,37,Female,Bachelor,28,Mid,41.070349113462974,81.88125018531284,35.998973155708214,81.1193339253372,94.52546146807089,33.39912051558813,4,5,3,5,1,1,Supportive,1
3192,NGA,36,Female,Bachelor,31,Mid,75.58472571506383,32.147743914960955,89.6772029640738,42.86346818445124,89.92649349229623,83.07082212769569,2,5,5,1,5,1,Supportive,1
3193,NGA,45,Female,High School,23,Mid,52.78628122035096,55.3231817848088,89.2027805091696,38.89650934863912,53.38478698439092,32.80098749024864,2,2,5,1,2,2,Laissez-Faire,0
3194,JPN,30,Male,Bachelor,14,Junior,86.72734370450402,49.698708150132845,28.81946334823457,84.19636762237472,60.67207906298864,55.0687983978904,1,2,3,1,3,2,Laissez-Faire,0
3195,JPN,31,Female,Master,28,Junior,83.62925801294185,40.71440630704175,31.38055037457088,80.29778333801782,85.24013431261609,23.084494278710977,2,1,1,5,2,3,Laissez-Faire,0
3196,BRA,50,Male,Bachelor,14,Mid,36.90860886871337,84.37257238676406,69.97377749736376,36.27135741897493,74.43882652130144,73.15203705938404,2,2,2,4,5,2,Supportive,1
3197,NGA,32,Female,Bachelor,1,Junior,34.708422112264245,20.571976468539976,81.17395451154326,89.54164831962656,87.93356091241449,16.694110381430004,4,4,5,5,3,2,Transactional,2
3198,NGA,33,Male,Master,32,Senior,77.41853770278928,28.5473354841264,63.09575902839348,30.778353380732728,89.59306143317687,89.94314860954712,2,3,4,2,5,3,Supportive,1
3199,USA,51,Male,Bachelor,18,Junior,64.03799157825284,71.33411149412767,79.17671640490906,28.73918602174342,83.25860200290579,37.16488304234865,5,5,5,1,5,3,Transactional,2
3200,JPN,28,Male,High School,5,Mid,64.57647285456392,38.44091232808394,15.063396431658251,48.08857891667989,0.9378209893879051,47.15744816412769,1,2,2,5,1,1,Laissez-Faire,0
3201,BRA,45,Female,PhD,15,Mid,80.20122587674837,70.62254827645704,61.24227851172749,90.92260743669068,31.093387297100005,2.402189383677167,4,4,2,1,4,1,Supportive,1
3202,BRA,55,Female,Bachelor,16,Mid,88.3976634417432,78.2577527500894,66.01367113365569,75.63521349273682,40.351698753472085,97.5789966085688,3,2,2,2,3,1,Laissez-Faire,0
3203,USA,45,Female,Master,30,Mid,39.11711204869734,37.82312117841711,25.225525045177,51.57748660409879,67.7915300303286,81.3175319768353,3,5,2,4,2,2,Supportive,1
3204,NGA,49,Female,Master,23,Senior,64.44316374324401,33.43610015041169,72.23761674596844,32.580073876149775,30.68609815279688,44.7008907267962,3,2,4,4,3,5,Transactional,2
3205,IND,39,Female,PhD,11,Mid,86.31637675936618,30.171044287681045,85.54121357610848,77.07812101781155,32.35581310623503,92.02613390774265,4,3,1,4,4,5,Transactional,2
3206,NGA,59,Male,Bachelor,25,Senior,89.8235336956002,34.006202761771235,81.83731938224527,67.93177755906501,40.02030395705224,93.10596358226888,3,2,2,1,4,2,Laissez-Faire,0
3207,NGA,52,Female,Bachelor,2,Mid,42.99275106708133,38.70297723820341,29.59739343306712,99.01463288553047,95.53336004357854,53.30521216282699,5,4,2,5,4,4,Transactional,2
3208,IND,38,Female,Bachelor,24,Junior,28.332308527801004,80.81248715783562,35.91941103777489,81.2447569451636,43.71578465443713,23.38507914733705,3,2,4,3,1,1,Laissez-Faire,0
3209,BRA,28,Male,Bachelor,13,Mid,38.62586031022239,73.90030892767027,49.9689095156997,28.16991651267771,14.06722230591424,48.71103346434529,3,5,5,2,5,2,Transactional,2
3210,IND,44,Male,Bachelor,30,Mid,95.63996112116216,20.129102184276917,22.668894742445573,78.2572047528505,0.6355806676923703,32.47986070941764,1,2,5,1,2,4,Supportive,1
3211,USA,58,Male,PhD,11,Senior,56.998376994817136,81.18833994686685,86.31625304930205,40.59576364131602,23.66126611163718,44.798562901059725,3,4,4,2,2,1,Supportive,1
3212,IND,36,Male,Master,23,Senior,53.48590324448199,25.51686097913844,22.927730376866204,96.95165591803342,93.88108936714852,91.13920307880753,3,2,5,1,2,3,Supportive,1
3213,USA,57,Male,Bachelor,28,Junior,21.04674789873681,65.8685932282811,70.91383663922687,21.54188939793686,95.49925356181714,28.183458592907705,2,1,3,4,3,2,Supportive,1
3214,IND,48,Male,Bachelor,29,Junior,24.08117463370809,30.60323377517785,37.31425209367429,39.06804722543716,52.900135594827205,83.89667946854404,5,5,1,2,1,4,Supportive,1
3215,JPN,44,Female,High School,15,Junior,73.49567435797789,24.359306735766936,55.89766381572774,59.91987012094599,64.63633447864693,93.53010541718577,4,1,5,3,1,5,Supportive,1
3216,USA,29,Male,Master,3,Executive,67.18616549799972,73.18394882648244,13.773905951548926,26.325472036308756,79.59180098811373,80.50527875450753,1,1,4,4,2,2,Laissez-Faire,0
3217,USA,54,Male,Bachelor,9,Junior,66.0422638796323,52.70421796990901,26.40094860298591,47.52502674753588,5.588762521170754,52.72533436388768,4,5,3,4,2,5,Transactional,2
3218,USA,48,Other,Bachelor,8,Mid,28.82583008195773,61.93437593178114,45.55129906569698,59.77879785695387,37.43072990932573,56.39773121203394,3,5,1,3,4,4,Transactional,2
3219,IND,31,Female,PhD,33,Mid,48.16489356522828,49.77471131582213,64.17529737924023,55.75466021653608,64.22473024976013,81.9634995719953,2,4,2,3,3,2,Supportive,1
3220,IND,40,Male,Bachelor,34,Mid,84.98865109121184,24.70203037554895,72.20495409687038,56.84681800539206,89.82534293704897,4.450081347360313,3,4,5,4,4,2,Transactional,2
3221,BRA,39,Female,Master,9,Junior,33.99289791333098,71.77327164008823,12.411241421064185,90.32184415514833,72.68295611363325,73.59299907868355,3,4,1,3,5,2,Supportive,1
3222,USA,47,Male,Bachelor,17,Junior,90.61498007859493,77.42457848181786,22.19921728630317,60.42326988522544,35.00614658086789,52.88674881796421,1,1,1,4,4,2,Laissez-Faire,0
3223,USA,36,Male,Master,1,Mid,29.71826402791225,22.899438016209015,68.3833390951403,95.28374806607177,90.99823183862198,39.713744292844886,1,2,2,5,5,3,Supportive,1
3224,USA,53,Male,Bachelor,5,Junior,33.53194640991905,46.30020378887576,75.04443406496131,31.818534461126298,66.46194482509591,76.6927680682827,4,3,1,1,5,2,Supportive,1
3225,USA,39,Other,Bachelor,30,Junior,58.21999689229828,59.0121575949112,28.92572218286289,42.42048700048275,83.02352861025298,26.624722768987485,3,2,5,5,4,4,Transactional,2
3226,NGA,53,Female,PhD,11,Junior,95.623992355883,62.36283959368421,28.372243760486448,72.52126201551471,38.55075418322077,89.55337277145652,4,3,3,1,2,4,Supportive,1
3227,JPN,45,Female,Master,28,Mid,46.36381425163389,60.47070587989092,17.042355157853272,42.64980655218252,0.2158840749839963,68.84877783140381,3,3,5,1,4,3,Supportive,1
3228,JPN,39,Other,Bachelor,17,Mid,72.6574394846439,68.50584577314906,22.02351804776054,47.78208555312412,16.61685939935054,61.01555896352644,1,3,4,5,5,2,Transactional,2
3229,USA,38,Other,Bachelor,23,Junior,67.0937004791261,87.67713416936661,10.641271350579691,92.08225584060727,92.71774172695062,52.31202941988491,2,3,1,1,1,2,Laissez-Faire,0
3230,JPN,40,Female,High School,18,Mid,31.9698109200446,47.34105647900978,57.18649918223156,63.08473398440265,3.312403374851247,21.2757658630509,4,5,2,1,5,1,Supportive,1
3231,BRA,39,Female,Master,27,Junior,39.85335211153306,58.96364968689125,82.31130752715455,46.772860476745365,59.60392599351492,61.69449595305447,4,4,4,4,3,1,Transactional,2
3232,IND,28,Male,Bachelor,25,Mid,94.41222181150576,68.93550406247994,21.966087963054303,82.13694223127303,40.91275067746748,72.49139803524669,5,5,1,1,1,5,Supportive,1
3233,JPN,51,Male,Master,5,Junior,34.78636989224796,61.46966754544635,70.11549307528348,25.653180324016255,42.95786824809294,1.1689717863559324,5,1,1,3,4,3,Supportive,1
3234,USA,47,Female,Bachelor,19,Mid,75.60079118040906,47.07257210064272,55.89269490579973,65.093008816497,40.08183491342121,36.64191476672018,2,5,3,1,5,1,Supportive,1
3235,JPN,53,Female,Bachelor,27,Junior,97.17555860802436,63.68555015648784,85.19375140905379,27.973577771725783,6.74258284326732,83.24640972876539,5,4,2,2,1,4,Supportive,1
3236,JPN,33,Other,Master,13,Executive,29.560479376182247,65.5078071308113,73.84980179762064,34.14806416394928,12.23304961754522,63.221079343678255,2,2,5,4,2,4,Supportive,1
3237,JPN,31,Male,Bachelor,7,Junior,51.93455921498516,60.947793272843576,78.21832182073028,24.995636343160264,6.293934889315256,61.527043842380856,3,4,1,4,4,4,Transactional,2
3238,NGA,28,Female,Master,26,Executive,37.91457155541898,34.35774625266596,61.13137218980534,92.13464230262404,5.390785914203223,22.861268512263365,5,2,4,1,5,3,Transactional,2
3239,IND,29,Female,Bachelor,14,Senior,37.72492139236343,55.41869507067024,74.9068895628696,23.85635670142692,8.561060320839575,63.20887334765308,5,1,2,2,3,4,Supportive,1
3240,BRA,29,Male,Bachelor,27,Mid,29.518867519974464,81.90497668324903,38.06956027838887,61.313315835214965,69.66171917853349,78.61500672955101,4,3,5,2,2,1,Supportive,1
3241,BRA,35,Female,Bachelor,8,Executive,71.96409471931727,80.80213146225705,26.721407586977577,37.99819215872791,11.42052002231604,40.17563848625117,2,5,4,4,3,1,Supportive,1
3242,BRA,52,Female,High School,31,Junior,79.70748079285694,72.55515474972077,83.00159769863714,50.68709069577821,26.14930657042968,18.209214534304685,4,3,2,5,1,5,Transactional,2
3243,BRA,40,Female,Bachelor,27,Junior,74.1435128018445,68.80368601060576,68.74687024579364,59.49249477438645,65.69491838561349,7.727425829522794,5,1,3,2,3,5,Supportive,1
3244,IND,54,Female,Bachelor,4,Junior,93.97251660953222,30.72953964323156,17.256231755047217,56.00481130270202,11.226566274614637,50.56956664484349,3,1,4,1,5,3,Supportive,1
3245,IND,28,Male,Master,4,Junior,31.65430469744433,52.16252651531145,79.3527622201163,79.84697518974174,91.0256248551984,68.38585931499564,1,2,2,3,5,5,Supportive,1
3246,USA,26,Female,High School,18,Mid,45.5876298708005,27.766591682324588,37.91231519827781,92.95066610049008,47.74841780014491,16.263926092975577,2,2,5,5,3,3,Transactional,2
3247,BRA,27,Female,Bachelor,23,Mid,47.56582477619648,77.20991147452138,33.86222324334214,44.02177712677591,96.30574903388364,42.14436249546587,2,1,1,1,1,2,Laissez-Faire,0
3248,BRA,45,Female,Bachelor,32,Junior,38.56656830775237,40.37302445078258,59.86508538291103,21.963239772484712,19.25107386182748,56.86432091443747,3,4,2,1,5,5,Transactional,2
3249,NGA,30,Female,High School,12,Mid,31.37639553255733,73.68061049743656,55.487890888517086,91.5156348591866,3.062438723940053,15.58584239033678,3,3,4,5,5,3,Transactional,2
3250,IND,42,Male,High School,20,Junior,58.9362780741011,77.02052240562318,53.06053769323906,98.30272525595151,59.02814080564759,26.988995310934648,2,5,5,3,3,1,Supportive,1
3251,BRA,29,Male,Bachelor,12,Mid,86.75517024379428,82.47472681880785,30.390174672162157,54.66809394982917,32.873838725303386,60.84133860861324,2,1,1,5,3,5,Supportive,1
3252,USA,33,Male,Bachelor,8,Executive,96.36317804826544,72.76810549414344,86.78190010049758,56.46311018793824,57.23905421231306,72.50239406185392,3,5,5,4,1,5,Transactional,2
3253,IND,44,Male,High School,22,Mid,30.34725057747981,59.53103003551669,86.00967390636265,31.532488838902,47.3650170718736,63.59934043418971,3,1,1,1,2,3,Laissez-Faire,0
3254,USA,52,Female,High School,27,Mid,85.85257824581888,61.87294403086874,10.332975193799989,58.04187600767881,45.71561670574808,71.36342123503726,3,2,3,4,4,2,Supportive,1
3255,JPN,50,Female,Master,17,Mid,85.96648983722199,42.44075937758335,37.02621033341668,44.26793887847791,85.11776343041716,58.150447887501485,5,2,3,4,4,5,Transactional,2
3256,USA,42,Male,Master,32,Senior,51.11824972420536,32.38973339733117,13.643893124963736,99.55040540289087,19.18340039588132,83.58329113838208,2,1,5,4,4,3,Supportive,1
3257,IND,43,Male,Bachelor,33,Junior,28.80236993163633,29.14453433766461,78.01990130479261,34.78783713653151,49.96349146079705,82.67359708714761,2,5,1,3,3,2,Supportive,1
3258,JPN,27,Male,PhD,31,Executive,99.20064054055184,32.741646478174005,80.92145906372934,50.28693856099664,41.600426159489686,79.62475338544346,3,3,1,1,5,3,Supportive,1
3259,JPN,33,Male,High School,6,Mid,72.44744244230549,85.37663211819932,51.46386269489951,69.3201585598883,67.37694211773179,57.5458122131831,4,1,2,4,5,2,Supportive,1
3260,NGA,55,Female,Bachelor,9,Mid,98.57565560332644,31.510327794047864,77.17424275685724,47.60988414579188,5.013266671834559,99.41302019380817,1,1,2,4,2,4,Laissez-Faire,0
3261,JPN,41,Female,Master,32,Executive,58.69244125477268,70.66162114499849,66.26882526830335,57.95388312416218,52.94204419684046,3.911201381859775,2,4,3,4,5,5,Transactional,2
3262,BRA,47,Female,Master,16,Executive,51.6154399949383,32.923998032030724,49.96591543427393,97.8786906592701,47.85406565298379,19.565309990488743,5,1,3,2,3,4,Supportive,1
3263,BRA,58,Male,PhD,12,Mid,39.7748380776363,88.27028391510416,39.10491191912219,60.64571008406386,97.35806113854473,80.88772930153706,1,2,1,1,1,3,Laissez-Faire,0
3264,USA,29,Other,PhD,3,Junior,98.68576014176156,45.66091748329882,31.298002026124784,92.8256350779054,75.58218157997074,82.6292518921524,4,4,1,4,1,4,Supportive,1
3265,IND,39,Male,High School,27,Senior,40.26058155698189,48.84955003203489,30.75433099384416,23.446629499622357,15.49786187107014,81.87528212410645,5,4,4,3,4,2,Transactional,2
3266,USA,27,Female,PhD,27,Mid,21.90102049744403,48.315810514750765,54.96515073900731,29.585467512146863,50.92144389058023,87.27139360594171,3,2,2,2,4,1,Laissez-Faire,0
3267,BRA,43,Female,PhD,9,Mid,60.99747308707823,77.1521428842146,23.34470611922765,95.56092758024936,78.37369222461548,42.26079360761709,4,2,1,2,1,4,Laissez-Faire,0
3268,BRA,52,Female,Bachelor,17,Junior,50.16403944407323,35.28033673194767,23.98335009383647,30.298488935047587,52.45693655155961,93.18335219365336,3,2,1,5,4,3,Supportive,1
3269,IND,27,Male,PhD,5,Mid,40.91060027434117,78.17173151339405,10.831467226162532,78.92409563128302,35.67007701575309,20.9170478324485,5,5,3,3,4,5,Transformational,3
3270,IND,28,Male,High School,26,Senior,70.76864931849387,65.99411981094568,59.0662447647299,55.68028833217196,37.66553764785263,93.6948489045108,5,4,5,5,2,4,Transformational,3
3271,JPN,48,Female,Master,21,Junior,49.14148919182578,35.41961174578475,89.54753485280418,52.53986633599642,36.70039458719157,55.66785196251149,3,3,3,2,1,4,Supportive,1
3272,USA,55,Male,Bachelor,1,Executive,52.18007106534983,24.578528208863748,81.1375500342339,72.7376211420863,1.99544757896305,16.388407215584788,1,3,1,5,2,1,Laissez-Faire,0
3273,IND,35,Male,High School,1,Junior,21.843648311523545,74.2494779007271,66.4551843541681,78.20806602070623,73.0596146167684,73.60771069630337,2,5,2,5,4,3,Transactional,2
3274,BRA,25,Female,Bachelor,9,Junior,67.12567428424461,35.32741320713308,72.84202382132584,94.55754242285649,61.088375909991655,29.587926530253505,2,3,5,5,5,4,Transactional,2
3275,NGA,33,Female,Bachelor,23,Mid,29.76568238776342,82.23467808059809,43.34821730109968,40.55083911001556,26.86775221329316,22.04575831355009,5,4,4,4,4,5,Transformational,3
3276,NGA,41,Female,Master,4,Senior,37.10438871163375,29.084969415531734,33.84636439328551,75.84643021291332,63.00233732605191,17.207526969329546,4,2,3,2,4,2,Supportive,1
3277,NGA,25,Male,Bachelor,19,Executive,77.36942564901105,63.14551953652516,39.49026255077469,47.382865413812624,30.872938105792603,2.9405314036131003,3,4,4,5,2,5,Transactional,2
3278,BRA,27,Female,Bachelor,5,Senior,45.05941809471288,68.45178756050578,16.51376653840387,77.4087795906382,24.33813502947666,76.46540134633554,4,5,2,3,3,4,Transactional,2
3279,JPN,50,Male,High School,28,Junior,33.05681579507048,66.03916901900533,60.7036158423706,31.36929007363017,74.11528879949374,48.65042728662444,3,5,5,4,3,4,Transactional,2
3280,IND,55,Female,Master,23,Executive,66.19393176499847,42.122087014737815,23.98920177701391,56.60340397844236,80.9109609822026,97.87321469668078,4,1,2,2,5,1,Supportive,1
